"code","short_name"
"5498","Maruping"
"5499","Marydale Clinic"
"5500","Masakhane"
"5501","Masibambane Clinic"
"5502","Mataleng"
"5503","Matjieskloof Clinic"
"5504","Mecwetsaneng"
"5505","Melkbosrand Satellite Clinic"
"5506","Metsimansti Wyk 3"
"5507","Montana"
"5508","Nababeep CHC"
"5509","Nababeep Clinic"
"5510","Nanqo Simon Zono Clinic"
"5511","Nchwaning/Glori Mine"
"5512","Nelson Rolihlahla Mandela Satellite Clinic"
"5513","Niekerkshoop Clinic"
"5514","Niewoudtville Clinic"
"5515","Nomimi Mothibi"
"5516","Norvalspont"
"5517","Noupoort Clinic"
"5518","Noupoort CHC"
"5519","Nourivier Satellite Clinic"
"5520","Okiep"
"5521","Olierivier Satellite Clinic"
"5522","Olifantshoek CHC"
"5523","Olifantshoek Mobile 1"
"5524","Onseepkans Clinic"
"5525","Onseepkans Mobile 1"
"5526","Orania"
"5527","Orania Hosp"
"5528","Padstow"
"5529","Pako Seboko"
"5530","Pampierstad"
"5531","Paulshoek Satellite Clinic"
"5532","Pella"
"5533","Penryn"
"5534","Perth"
"5535","Petrusville Clinic"
"5536","Phokwane Mobile 1"
"5537","Pholong"
"5538","Phuthanang Clinic"
"5539","Pietersham"
"5540","Platfontein Clin"
"5541","Plooysburg Satellite Clinic"
"5542","Pniel Satellite Clinic"
"5543","Pofadder CHC"
"5544","Pofadder Clinic"
"5545","Port Nolloth CHC"
"5546","Port Nolloth Clinic"
"5547","Postdene Clinic"
"5548","Postmasburg Mine Hosp"
"5549","Postmasburg Clinic"
"5550","Postmasburg Hospital"
"5551","Postmasburg Mobile 1"
"5552","Prieska (Bill Pickard) Hospital"
"5553","Prieska Clinic"
"5554","Prieska Mobile 1"
"5555","Prof ZK Matthews Hospital"
"5556","Progress"
"5557","Raaswater Clinic"
"5558","Raaswater Mobile 1 (BBY 008 NC)"
"5559","Richmond CHC"
"5560","Richmond Clinic"
"5561","Richmond Corr"
"5562","Riemvasmaak Mobile 1 (GDY 147G)"
"5563","Rietfontein"
"5564","Right To Care N-Med"
"5565","Ritchie"
"5566","Riverton Satellite Clinic"
"5567","Rooifontein Satellite Clinic"
"5568","Rooiwal Satellite Clinic"
"5569","Rooiwinkel Satellite Clinic"
"5570","Rusfontein"
"5571","Salt Lake Satellite Clinic"
"5572","Sanddrift Satellite Clinic"
"5573","Sarah Strauss"
"5574","Schmidtsdrift Satellite Clinic"
"5575","Seoding"
"5576","SFH New Start"
"5577","Skeifontein Sat"
"5578","Soebatsfontein Satellite Clinic"
"5579","Spoegrivier Satellite Clinic"
"5580","Springbok"
"5581","Springbok Corr"
"5582","Springbok (Dr Van Niekerk) Hospital"
"5583","Steinkopf"
"5584","Strydenburg"
"5585","Sutherland CHC"
"5586","Swartkop"
"5587","HIV CARE"
"5588","Topline Satellite Clinic"
"5589","Tshwaragano Gateway"
"5590","Tshwaragano Hospital"
"5591","Tsineng"
"5592","Tswalu Clinic"
"5593","Tweerivier Satellite Clinic"
"5594","Ulco Satellite Clinic"
"5595","U-G Modise CHC"
"5596","Upington Clinic"
"5597","Upington Corr"
"5598","Upington Medi-Clinic Hospital"
"5599","Upington PPASA"
"5600","Upington TB Hospital"
"5601","Valspan"
"5602","Van Wyksvlei Clinic"
"5603","Van Zylsrus Clinic"
"5604","Van Zylsrus Mobile 1"
"5605","Victoria West CHC"
"5606","Victoria West"
"5607","Vilandersbron Mobile 1 (BBX 254 NC)"
"5608","Vilandersbron Satellite Clinic"
"5609","Vioolsdrift Clinic"
"5610","Vosburg CHC"
"5611","Warrenton Hosp"
"5612","Warrenvale"
"5613","Wegdraai Mobile 1 (BBY 010 NC)"
"5614","Wegdraai Satellite Clinic"
"5615","West End Psychiatric Hospital"
"5616","West End TB Hospital"
"5617","Williston CHC"
"5618","Windsorton"
"5619","Witbank Satellite Clinic"
"5620","Wrenchville"
"5621","AfriSam Cliinic"
"5622","Agisanang Clinic"
"5623","Alabama Clinic"
"5624","Amalia Clinic"
"5625","Anna Legoale Clinic"
"5626","Anncron Clinic Hospital"
"5627","Appeldraai"
"5628","Atamelang CHC"
"5629","Atamelang Mobile 1"
"5630","Austrey Clinic"
"5631","Bafokeng CHC"
"5632","Bafokeng Mobile 1"
"5633","Bakerville Cliinic"
"5634","Bakubung Clinic"
"5635","Baleema Clinic"
"5636","Bapong CHC"
"5637","Bapong Clinic"
"5638","Bapong Mobile 1"
"5639","Bethanie Clinic"
"5640","Bloemhof CHC"
"5641","Bloemhof Town Clinic"
"5642","Blydeville 2 Clinic"
"5643","Blydeville Cliinic"
"5644","Bodibe 1 Cliinic"
"5645","Bodibe 2 Cliinic"
"5646","Boikanyo Clinic"
"5647","Boikhutso Cliinic"
"5648","Boikhutsong Satellite Clinic"
"5649","Boikhutso Satellite Clinic"
"5650","Boiki Thlapi CHC"
"5651","Boitekong CHC"
"5652","Boitekong Clinic"
"5653","Boitekong Mobile 1"
"5654","Boitshoko Cliinic"
"5655","Boitumelong Clinic"
"5656","Bonabona Clinic"
"5657","Bophelo Clinic"
"5658","Bophelong Psychiatric Hospital"
"5659","Borakalalo CHC"
"5660","Borakalalo Mobile 2"
"5661","Borolelo Clinic"
"5662","Boskop Health Post"
"5663","Bosplaas Clinic"
"5664","Botshabelo CHC"
"5665","Brakkuil Clinic"
"5666","Braklaagte"
"5667","Bray CHC"
"5668","Bray Mobile 1"
"5669","Brits Corr"
"5670","Brits Hospital"
"5671","Broederstroom Clinic"
"5672","Buxton Clinic"
"5673","Chaneng Clinic"
"5674","Charon Clinic"
"5675","Christiana/Bloemhof Mobile 1"
"5676","Christiana/Bloemhof Mobile 2"
"5677","Christiana Hospital"
"5678","Christiana Town Clinic"
"5679","Classic House Clinic"
"5680","Cokonyane Clinic"
"5681","Coligny CHC"
"5682","Coligny Mobile 1"
"5683","Colridge Clinic"
"5684","Clicks Clinic"
"5685","Coverdale Clinic"
"5686","Cyferkuil CHC"
"5687","Damonsville Clinic"
"5688","David Katnagel Clinic"
"5689","Delareyville CHC"
"5690","Delareyville Clinic"
"5691","Delareyville Mobile 1"
"5692","Delareyville Wellness"
"5693","Delekile Khoza Clinic"
"5694","Dertig Clinic"
"5695","Dikebu Clinic"
"5696","Dinokana CHC"
"5697","Dinokana Clinic"
"5698","Dinokana Mobile 1"
"5699","Disaneng Clinic"
"5700","Dithakong (MFK) Clinic"
"5701","Ditsobotla Occupational Health Service"
"5702","Driefontein"
"5703","Dryharts Clinic"
"5704","Duff Scott Memorial Hospital"
"5705","Dwarsberg Clinic"
"5706","Eckron Clinic"
"5707","Elandskuil Clinic"
"5708","Empilisweni Clinic"
"5709","Fafung Clinic"
"5710","Farmers Mobile 1"
"5711","Ga-Motla Clinic"
"5712","Ga Motlatla Cliinic"
"5713","Ganalaagte Clinic"
"5714","Ganyesa CHC"
"5715","Ganyesa Hospital"
"5716","Ganyesa Mobile 1"
"5717","Geluksoord Clinic"
"5718","Gelukspan Gateway clinic"
"5719","Gelukspan Hospital"
"5720","Gelukspan Mobile 1"
"5721","General de la Rey Hospital"
"5722","Glaudina Clinic"
"5723","Goedgevonden Satellite Clinic"
"5724","Gopane"
"5725","G Mokgomo CHC"
"5726","Groot Marico Clinic"
"5727","Hartbeesfontein Mobile 1"
"5728","Hartbeesfontein Sat"
"5729","Hartebeesfontein Clinic"
"5730","Hartebeespoort Clinic"
"5731","Hartebeespoort Mobile 1"
"5732","Hebron Clinic"
"5733","Hoekfontein Clinic"
"5734","Huhudi CHC"
"5735","Ikhutseng Clinic"
"5736","Ipelegeng Clinic"
"5737","Ipopeng Clinic"
"5738","Itekeng Cliinic"
"5739","Itsoseng CHC"
"5740","Itsoseng Cliinic"
"5741","Itsoseng Mobile 2"
"5742","Itsoseng Mobile 3"
"5743","JB Marks CHC"
"5744","Jericho Clinic"
"5745","Jericho Mob 1"
"5746","Job Shimankana Tabane Hospital"
"5747","Jouberton CHC"
"5748","Kagisano Youth Centre"
"5749","Kana Clinic"
"5750","Kanana Clinic"
"5751","Karlien Park Clinic"
"5752","Kgabalatsane Clinic"
"5753","Kgakala Clinic"
"5754","Kgokgojane Clinic"
"5755","Kgokgole Clinic"
"5756","Kgomo-Kgomo Clinic"
"5757","Kgomotso Clinic"
"5758","Kgotso Clinic"
"5759","Khayakulu Clinic"
"5760","Khudutlou Clinic"
"5761","Khuma Clinic"
"5762","Khunotswana"
"5763","Klerksdorp Mob 1"
"5764","Klerksdorp Mob 2"
"5765","Klerksdorp Mobile 3"
"5766","Klerksdorp Mobile 4"
"5767","Klerksdorp/Tshepong Hosp"
"5768","Klerksdorp Youth Centre"
"5769","Koedoesrand Clinic"
"5770","Koffiekraal Clinic"
"5771","Kokoana Clinic"
"5772","Kokomeng Clinic"
"5773","Kopela Clinic"
"5774","Koster Gateway Clinic"
"5775","Koster Hospital"
"5776","Koster Mobile 1"
"5777","Kraaipan Clinic"
"5778","Kraalhoek Clinic"
"5779","Kromkuil Clinic"
"5780","Kudunkgwane Clinic"
"5781","Kunana Clinic"
"5782","Lebotloane Clinic"
"5783","Leeudoringstad CHC"
"5784","Leeudoringstad Mobile 1"
"5785","Lefatlheng Clinic"
"5786","Legkraal Clinic"
"5787","Lehurutshe Clinic"
"5788","Lehurutshe Hospital"
"5789","Lekgophung"
"5790","Lekoko CHC"
"5791","Lekoko Mobile 1"
"5792","Lesego Clinic"
"5793","Lesetlheng Clinic"
"5794","Leshobo Clinic"
"5795","Letlhabile CHC"
"5796","Letlhabile Mobile 1"
"5797","Letlhakeng Clinic"
"5798","Letsopa Clinic"
"5799","Letsopa Mobile 1"
"5800","Lichenburg Fast-Lane"
"5801","Lichtenburg Mobile 1"
"5802","Lichtenburg Mobile 2"
"5803","Lichtenburg Clinic"
"5804","Lincoe Clinic"
"5805","Lobatla"
"5806","Logageng Clinic"
"5807","Lokaleng Clinic"
"5808","Lonely Park Clinic"
"5809","Loporung Clinic"
"5810","L Majeakgoro Clinic"
"5811","Luka Clinic"
"5812","Mabeskraal CHC"
"5813","Mabeskraal Mobile 1"
"5814","Maboloka Clinic"
"5815","Mabule Clinic"
"5816","Madibeng Clinic"
"5817","Madibogo Clinic"
"5818","Madibogo Mobile 1"
"5819","Madibogopan Clinic"
"5820","Madidi Clinic"
"5821","Madikwe Clinic"
"5822","Madipelesa Clinic"
"5823","Mafikeng Gateway Clinic"
"5824","Mafikeng Prov Hosp"
"5825","Maganeng Clinic"
"5826","Magogong Clinic"
"5827","Magogwe Clinic"
"5828","Majakaneng Clinic"
"5829","Majara Sephapo Clinic"
"5830","Makapanstad CHC"
"5831","Makgobistadt CHC"
"5832","Makgobistadt Mobile 1"
"5833","Makouspan Clinic"
"5834","Makwassie Clinic"
"5835","Makwassie Mobile 1"
"5836","Mammutla Clinic"
"5837","Mamusa CHC"
"5838","Mamusa EMS Station"
"5839","Mamusa Oral Mob 1"
"5840","Manthe CHC"
"5841","Maphoitsile Clinic"
"5842","Marcus Zinzele Clinic"
"5843","Mareetsane Clinic"
"5844","Marikana Clinic"
"5845","Marikana Mobile 1"
"5846","Maruping Clinic"
"5847","Masamane Clinic"
"5848","Masutlhe 1 Clinic"
"5849","Masutlhe 2 Clinic"
"5850","Mathibestad Clinic"
"5851","Matile Clinic"
"5852","Matlapaneng Clinic"
"5853","Matlhonyane Clinic"
"5854","Matloding Clinic"
"5855","Matlosana Corr"
"5856","Matshepe Clinic"
"5857","Maubane Clinic"
"5858","Maureen Roberts clinic"
"5859","Mayayane Health Post"
"5860","Mfidikwe Clinic"
"5861","Miga Clinic"
"5862","Mmakaunyane Clinic"
"5863","Mmankaipaya Clinic"
"5864","Mmasebudule"
"5865","Mocoseng Clinic"
"5866","Mocweding Clinic"
"5867","Modderkuil Clinic"
"5868","Modimola Clinic"
"5869","Mofufutso Clinic"
"5870","Mogogelo Clinic"
"5871","Mogopa Satellite Clinic"
"5872","Mogosane Clinic"
"5873","Mogwase CHC"
"5874","Mogwase Corr"
"5875","Mogwase Mobile 1"
"5876","Mohadin Clinic"
"5877","Moiletsoane Clinic"
"5878","Mokgareng Clinic"
"5879","Mokgola Clinic"
"5880","Molatedi Clinic"
"5881","Molelema Clinic"
"5882","Molorwe Clinic"
"5883","Monakato Clinic"
"5884","Mononono Clinic"
"5885","Montsana Clinic"
"5886","Montshioa Mobile 1"
"5887","Montshioa Stadt CHC"
"5888","Montshioa Town Clinic"
"5889","Moretele CHC"
"5890","Moreteletsi Hosp"
"5891","Morokwaneng Clinic"
"5892","Morokweng CHC"
"5893","Morokweng Mobile 1"
"5894","Moruleng Clinic"
"5895","Moses Kotane Hospital"
"5896","Moshana CHC"
"5897","Moshana Mobile 3"
"5898","Mothanthanyaneng Clinic"
"5899","Mothutlong Clinic"
"5900","Mothutlong Mobile 1"
"5901","Motlhabe Clinic"
"5902","Motlhabe Mobile 1"
"5903","Motlhabeng Clinic"
"5904","Motswedi"
"5905","Neo Clinic"
"5906","Ngobi Clinic"
"5907","Ngweding Clinic"
"5908","Nic Bodenstein Hospital"
"5909","N Pretorious Gatew Clinic"
"5910","Ntsweletsoku Clinic"
"5911","Obakeng Clinic"
"5912","Orkney Mob 1"
"5913","Orkney Mobile 2"
"5914","Orkney Town Clinic"
"5915","Ottosdal CHC"
"5916","Oukasie Clinic"
"5917","Oukasie Maternity MOU"
"5918","Pachsdraai"
"5919","Park Street Clinic"
"5920","Pella CHC"
"5921","Pella Mobile 1"
"5922","Phalane Clinic"
"5923","Phaposane Clinic"
"5924","Phatsima Clinic"
"5925","Picong Clinic"
"5926","Piet Plessis CHC"
"5927","Pitsedisulejang Clinic"
"5928","Pomfret Mobile 1"
"5929","Potchefstroom Clinic"
"5930","Potchefstroom Corr"
"5931","Potchefstroom Gate Clinic"
"5932","Potchefstroom Hospital"
"5933","Potchefstroom Mobile 1"
"5934","Potchefstroom Mobile 2"
"5935","Promosa CHC"
"5936","Pudumoe CHC"
"5937","Rabokala Clinic"
"5938","Ramabesa Health Post"
"5939","Ramatlabama CHC"
"5940","Ramatlabama Mobile 1"
"5941","Ramokokastad Clinic"
"5942","Ramotshere Moiloa Truck-In Clinic"
"5943","Ramotshere Moiloa Youth Centre"
"5944","Rampampaspoort Clinic"
"5945","Rankelenyane Clinic"
"5946","Rapulana Clinic"
"5947","Ratjiepan Clinic"
"5948","Ratlou CHC"
"5949","Reagile Clinic"
"5950","Refentse Clinic"
"5951","Reivilo CHC"
"5952","Rietfontein Clinic"
"5953","Rietpan"
"5954","RPM Mine Mob 1"
"5955","Rugtesloot Clinic"
"5956","Rustenburg Gateway Clinic"
"5957","Rustenburg Mobile 2"
"5958","Rustenburg Mobile 3"
"5959","Rustenburg SHS"
"5960","SANDF 2nd SAI Clinic"
"5961","Sandfontein Clinic"
"5962","Sannieshof CHC"
"5963","Sannieshof Mobile 1"
"5964","SAVF Zeerust"
"5965","Schweizer-Reneke Hospital"
"5966","Schweizer-Reneke Mobile 1"
"5967","Schweizer-Reneke Mobile 2"
"5968","Schweizer-Ren Town Clinic"
"5969","S Mogaetsho Clinic"
"5970","Segwaelane Clinic"
"5971","Seolong Clinic"
"5972","Sesobe Clinic"
"5973","Setabeng Clinic"
"5974","Setlagole Clinic"
"5975","Setlopo Clinic"
"5976","Siga Clinic"
"5977","Silverkrans Clinic"
"5978","Sonop Clinic"
"5979","Soutpansleegte Clinic"
"5980","Stella CHC"
"5981","S Tshwete Clinic"
"5982","Stilfontein Clinic"
"5983","Stilfontein Mobile 1"
"5984","Stilfontein Mobile 2"
"5985","Sunningdale Hospital"
"5986","Sunrisepark Clinic"
"5987","Supingstad"
"5988","Swartdam (Rekopantswe) Clinic"
"5989","Swartkopfontein"
"5990","Swartruggens Clinic"
"5991","Swartruggens Hospital"
"5992","Swartruggens Mobile 1"
"5993","Swartruggens Mobile 2"
"5994","Taung Gateway Clinic"
"5995","Taung Hospital"
"5996","Taung Mobile 1"
"5997","Taung Mobile 2"
"5998","Taung Mobile 3"
"5999","Taung Mobile 4"
"6000","Taung Mobile 5"
"6001","Taung Sch Health Mob 1"
"6002","Taung Station Clinic"
"6003","Temba Mob 1"
"6004","Temba Mob 2"
"6005","Thekwane Clinic"
"6006","Thulwe Clinic"
"6007","Thusong Gateway Cliinic"
"6008","Thusong Hospital"
"6009","Tigane CHC"
"6010","Tladistad Clinic"
"6011","Tlakgameng CHC"
"6012","Tlakgameng Mobile 1"
"6013","Tlapeng (Ganyesa) Clinic"
"6014","Tlapeng (Gr Taung) Clinic"
"6015","Tlapeng (MFK) Clinic"
"6016","Tlaseng Clinic"
"6017","Tlhabane CHC"
"6018","Tlhabologang Cliinic"
"6019","Top City Clinic"
"6020","Tseoge Clinic"
"6021","Tsetse Clinic"
"6022","Tshedimosetso Youth Cent"
"6023","Tshidilamolomo Clinic"
"6024","Tshireletso Clinic"
"6025","Tsholofelo Clinic"
"6026","Tshunyane Clinic"
"6027","Tswaing Youth Centre"
"6028","Tswelelang 1 Clinic"
"6029","Tswelelang 2 CHC"
"6030","Tswelelang Mobile 1"
"6031","Tswelelopele CHC"
"6032","Tweelaagte Clinic"
"6033","Tweelingspan Clinic"
"6034","Uitkyk Clinic"
"6035","Unit 2 Multi-purpose Centre"
"6036","Unit 9 CHC"
"6037","Upper Majeakgoro Clinic"
"6038","Utlwanang Clinic"
"6039","Vent Gateway Clinic"
"6040","Ventersdorp HIV/AIDS"
"6041","Ventersdorp Hospital"
"6042","Ventersdorp Mobile 1"
"6043","Ventersdorp Mobile 2"
"6044","Ventersdorp Mobile 3"
"6045","Ventersdorp Tsetse Satellite Clinic"
"6046","Victoria Hospital"
"6047","Vlakplaas Clinic"
"6048","Vrede 2 Clinic"
"6049","Vriesgewacht Clinic"
"6050","Vryburg Gateway Clinic"
"6051","Vryburg Hosp"
"6052","Vryburg Mobile 1"
"6053","Vryburg Mobile 3"
"6054","Vryburg Mobile 6"
"6055","Vryburg Mob 7"
"6056","Vryburg Mobile 8"
"6057","Vryburg Private Hospital"
"6058","Vryburg Road Side Clinic"
"6059","Vryburg Youth Centre"
"6060","Welgeval Clinic"
"6061","Welgevonden Satellite Clinic"
"6062","Weltevrede Clinic"
"6063","Welverdiendt Clinic"
"6064","West Vaal Hospital"
"6065","Wilmed Park Private Hospital"
"6066","Witrand Psychiatric Hospital"
"6067","Witrantjies Clinic"
"6068","Wolmaransstad Mobile 1"
"6069","Wolmaransstad Mobile 3"
"6070","Wolmaransstad Town Clinic"
"6071","Wonderkop Clinic"
"6072","Zeerust Clinic"
"6073","Zeerust Corr"
"6074","Zeerust Hospital"
"6075","Zeerust Mobile 1"
"6076","Zeerust Mobile 2"
"6077","Zeerust Mobile 4"
"6078","2 Military Hospital"
"6079","Aan-het-Pad"
"6080","Aan Oewer HBC"
"6081","Abbotsdale Satellite Clinic"
"6082","Act Against AIDS NMS"
"6083","Adriaanse"
"6084","Aevitas/Tygerberg Hospital"
"6085","Agape (Paarl) NMS"
"6086","AH Walk-in NMS"
"6087","AIDS Resource Centre"
"6088","Albertinia Care HBC"
"6089","Albertinia Clinic"
"6090","Albertinia Mobile 1"
"6091","Albow Gardens CDC"
"6092","Albow Gardens"
"6093","Alexandra Hospital"
"6094","All About Babies Pharm"
"6095","Allandale Corr"
"6096","Alma CDC"
"6097","Alphen Satellite Clinic"
"6098","Amalienstein Clinic"
"6099","Annie Brown"
"6100","Arcade Ess Care Pharm"
"6101","Arisen Women HBC"
"6102","Ascot Pharmacy"
"6103","Ashbury Clinic"
"6104","ATICC Private Clinic"
"6105","Atlantis Factories RHS"
"6106","Aurora Satellite Clinic"
"6107","Avontuur Satellite Clinic"
"6108","Baardskeerdersbos Satellite Clinic"
"6109","Baby Oak's"
"6110","Baphumelele RCCSDF"
"6111","Barrydale Clinic"
"6112","Barrydale Mobile 3"
"6113","Baykem Pharmacy"
"6114","Bayside Clicks Pharmacy"
"6115","Bayview Private Hospital"
"6116","B West Const Street"
"6117","B West Corr"
"6118","Beaufort West Hospital"
"6119","B West Hosp CDC"
"6120","Beaufort West Mobile 1"
"6121","Beaufort West Mobile 2"
"6122","Beaufort West RTC Mob 1"
"6123","Bella Vista"
"6124","Bellville L-D Taxi R NMS"
"6125","Bellville Medical Centre"
"6126","Bellville S CDC"
"6127","Bellville Volks Cntr RHC"
"6128","Bepart NMS"
"6129","Bereaville Satellite Clinic"
"6130","Bergsig"
"6131","Bethesda CMSR Step Down"
"6132","Betty's Bay Satellite Clinic"
"6133","Bird Street Clinic"
"6134","Bishop Lavis CDC"
"6135","Bishop Lavis Clinic"
"6136","Bishop Lavis MOU"
"6137","Bitou HP"
"6138","Bitou NMS"
"6139","Bitterfontein Satellite Clinic"
"6140","Blaauwberg Head Office Reproductive Health Service"
"6141","Blackburn's Pharmacy"
"6142","Blanco"
"6143","Bloekombos"
"6144","Blouberg Health"
"6145","Blouvlei"
"6146","Blue Downs"
"6147","Boland Bank CHC"
"6148","Boland Hospice HBC"
"6149","Bongolethu"
"6150","Bonnievale Main Street Clinic"
"6151","Bonnievale Mobile 1"
"6152","Bonnikem Pharm"
"6153","Booth Memorial Hospital"
"6154","Bossieveld Mobile 1"
"6155","Botha/Brandwacht Mobile 1"
"6156","Bothasig"
"6157","Bothasig Pharmacy"
"6158","Botrivier"
"6159","Bowwood Baby Pvt"
"6160","Brackenfell"
"6161","Brackenfell Sameday Surgical Centre Private Hospital"
"6162","Bram Care Step Down Facility"
"6163","Brandvlei Corr"
"6164","Brandwacht Satellite Clinic"
"6165","Bredasdorp Clinic"
"6166","Bredasdorp Mobile 1"
"6167","Bredasdorp Mobile 2"
"6168","Bredell and Strand NMS"
"6169","Breede R/Wine Hospice NMS"
"6170","Breedw Valley NMS"
"6171","Breerivier"
"6172","Brewelskloof TB Hospital"
"6173","Bridgeton CDC"
"6174","Bridget's"
"6175","Brighton"
"6176","Broad Road Surgical Clinic"
"6177","Brooklyn Chest Hospital"
"6178","Brown's Farm CDC"
"6179","Buffeljagsrivier"
"6180","Buff/Swellendam Corr"
"6181","Caledon Clinic"
"6182","Caledon Corr"
"6183","Caledon/Hermanus/Stanford Mobile 4"
"6184","Caledon Hospital"
"6185","Caledon Mobile 1"
"6186","Caledon Mobile 2"
"6187","Caledon Mobile 3"
"6188","Caledon Mob 4"
"6189","Calitzdorp (Bergsig)"
"6190","Calitzdorp Mobile 1"
"6191","Cango Hosp"
"6192","CANSA (Oudtshoorn) HBC"
"6193","Cape Agulhas NMS"
"6194","Cape Country"
"6195","Cape Eye Hospital"
"6196","Cape Family Prvt 2"
"6197","Cape Gate Pharm"
"6198","Cape Peninsula University of Technology Private Clinic"
"6199","Cape Sameday Surgical Centre Hospital"
"6200","Cape Tech Clinic"
"6201","Cape Town Medi-Clinic Private Hospital"
"6202","Cape Town RHC"
"6203","CRN Med/Dental"
"6204","Carpe Diem School Private Reproductive Health Service"
"6205","Catholic Welfare Dev NMS"
"6206","Centre of Hope NMS"
"6207","Century City Pharm"
"6208","Ceres CDC"
"6209","Ceres Hospital"
"6210","Ceres Medi-Clinic Private Hospital"
"6211","Ceres Step Down"
"6212","Chapel Street"
"6213","Chatsworth Satellite Clinic"
"6214","Chemist Advice (Bayside)"
"6215","Chem Advice (Melk)"
"6216","Chestnut Satellite Clinic"
"6217","Christiaan Barnard Memorial Private Hospital"
"6218","Circle Pharmacy"
"6219","Citrusdal Clinic"
"6220","Citrusdal Hospital"
"6221","Citrusdal Mobile 1"
"6222","City AIDS Counselling Testing And Support Centre"
"6223","City Emplo Well Prog"
"6224","Clanwilliam Clinic"
"6225","Clanwilliam Hospital"
"6226","Clanwilliam Mobile 1"
"6227","Claremont"
"6228","Claremont Hospital"
"6229","Claremont House"
"6230","Clare Nu Pharm"
"6231","Cloetesville CDC"
"6232","CMSR (George)"
"6233","Cogmanskloof"
"6234","Conradie Care Centre"
"6235","Constantiaberg Medi-Clinic Private Hospital"
"6236","Constantiaberg Medi-Clinic Private Paeds (Penny Barnard)"
"6237","Constantia Village Pharmacy"
"6238","Conville CDC"
"6239","Conville Pharm"
"6240","Cornerstone Step Down"
"6241","Corobric NMS"
"6242","Coronation Mem HBC"
"6243","Crags"
"6244","Crescent Clinic"
"6245","Crossroads 1"
"6246","Crossroads 2"
"6247","Crossroads 2 Youth Centre"
"6248","Crossroads CDC"
"6249","Cylnor Pharm"
"6250","Dal / E de Waal Mobile 1"
"6251","Dalevale"
"6252","Dal Josaphat Clinic"
"6253","D'Almeida"
"6254","Dana Bay Satellite Clinic"
"6255","DAP Bristow Inc"
"6256","Darling Clinic"
"6257","Darling Mobile 1"
"6258","Deciduous Fruit Produsente Trust (DFPT) Non-medical Site"
"6259","De Doorns"
"6260","De Grendel Pharmacy"
"6261","Delft CHC"
"6262","Delft Clinic"
"6263","De Rust Clinic"
"6264","De Rust Mobile 1"
"6265","DTHF Khayelitsha NMS"
"6266","DTHF Klipfontein NMS"
"6267","DTHF Mitchells Plain NMS"
"6268","DTHF Southern NMS"
"6269","DTHF Tygerberg NMS"
"6270","DTHF Western NMS"
"6271","DTTBC Southern NMS"
"6272","DT VCT Plus NMS"
"6273","Devon Valley Mobile 1"
"6274","De Wet Mob 1"
"6275","De Wet/Nuy/Overhex Clinic"
"6276","De Wet Satellite Clinic"
"6277","Diakon Dienste HBC"
"6278","Diazville"
"6279","Die Boord Pharm"
"6280","Die Bult Pvt RHS"
"6281","Diepkloof and Geelhoutboom Mobile 1"
"6282","Diep River"
"6283","Dirkie Uys CDC"
"6284","Dirkie Uys Clinic"
"6285","Dirkie Uys Street Satellite Clinic"
"6286","Dischem (Canal Walk)"
"6287","Dischem Pharm George"
"6288","Dischem (Paarl) Pharm"
"6289","Don and Pat Bilton"
"6290","Doringbaai Satellite Clinic"
"6291","DP Marais TB Hospital"
"6292","Dr Abdurahman CDC"
"6293","Drakenstein Corr"
"6294","Drakenstein Max Corr"
"6295","Drakenstein Med A Corr"
"6296","Drakenstein Med B Corr"
"6297","Drakenstein Private Hospital"
"6298","Dr Albertse/Van Zyl GP"
"6299","Dr Ashtiker GP"
"6300","Dr Augustyn Partners GP"
"6301","Dr Barnard GP"
"6302","Dr BJ Maarsing GP"
"6303","Dr C Pienaar GP"
"6304","Dr Cuff GP"
"6305","Dr GP Theron and CJ van Niekerk General Practitioner"
"6306","Dr HT Louw / Snyman / Roller General Practitioner"
"6307","Driftsands Satellite Clinic"
"6308","Dr Ivan Toms Clinic"
"6309","Dr JP Smith Partners GP"
"6310","Dr M Bailey GP"
"6311","Dr McKechnie General Practitioner"
"6312","Dr MR Khan GP"
"6313","Dr Sandilands GP"
"6314","Dr Sonday GP"
"6315","Dr T Hockey GP"
"6316","Dr van Loggerenberg General Practitioner"
"6317","Dr van Waart GP"
"6318","Van Wyk GP"
"6319","Wade GP"
"6320","Du Noon Clin"
"6321","Durbanville CDC"
"6322","Durbanville Clinic"
"6323","Durbanville Medi-Clinic Private Hospital"
"6324","Durbell (Tyger Valley) Pharmacy"
"6325","Durbell Vita-Kem (Big Bay) Pharmacy"
"6326","Dwarsrivier Corr"
"6327","Dysselsdorp"
"6328","Eagles Rest NMS"
"6329","Eagles Rest"
"6330","Eastern NMS"
"6331","Eastridge"
"6332","Ebenhaezer Satellite Clinic"
"6333","Ebenhaezer Service HBC"
"6334","E Coetzee Pharmacy"
"6335","Eendekuil Satellite Clinic"
"6336","E River/B Downs HAAG HBC"
"6337","Eerste River Hospital"
"6338","E River Medi-City"
"6339","Elandsbaai"
"6340","Elim Clinic"
"6341","Ellwill Pharmacy"
"6342","Elon Private"
"6343","E River CHC"
"6344","E River Clinic"
"6345","Elsies River MOU"
"6346","Empilisweni"
"6347","Etafeni NMS"
"6348","Eyethu"
"6349","Factreton"
"6350","Fagan Street Satellite Clinic"
